Game_ID,Team,Season,Date,Game,Pts_For_Avg,Pts_Agst_Avg,Rebs_Tot_Avg,Rebs_Off_Avg,Rebs_Def_Avg,Blks_Avg,STL_Avg,FGA_Avg,FGM_Avg,FG_PCT_Avg,FTA_Avg,FTM_Avg,FT_PCT_Avg,FG3M_Avg,FG3_PCT_Avg,PF_Avg
0020900446,New Jersey,2009,2009-12-28,31,89.8,101.0,39.7,11.2,28.5,5.3,7.6,80.7,33.7,41.8%,24.0,18.7,77.5%,3.8,27.8%,20.6
0020900463,New Jersey,2009,2009-12-30,32,89.8,101.2,39.5,11.1,28.4,5.2,7.7,80.5,33.7,41.9%,24.1,18.7,77.5%,3.7,27.2%,20.9
0020900477,New Jersey,2009,2010-01-02,33,90.2,101.0,39.6,11.1,28.4,5.3,7.8,80.6,34.0,42.2%,24.2,18.7,77.0%,3.6,27.3%,20.7
0020900501,New Jersey,2009,2010-01-05,34,90.1,100.8,39.5,11.0,28.5,5.2,7.8,80.4,33.8,42.1%,24.4,18.8,77.0%,3.6,27.4%,20.8
0020900507,New Jersey,2009,2010-01-06,35,89.7,100.7,39.4,10.9,28.6,5.1,7.8,80.0,33.6,42.0%,24.5,19.0,77.3%,3.6,27.1%,20.8
0020900523,New Jersey,2009,2010-01-08,36,89.7,101.2,39.2,10.9,28.3,5.2,7.9,80.0,33.5,41.9%,24.5,19.0,77.3%,3.5,27.0%,20.6
0020900541,New Jersey,2009,2010-01-10,37,89.9,101.3,39.4,10.9,28.4,5.1,7.8,80.1,33.6,42.0%,24.3,18.9,77.8%,3.7,27.7%,20.6
0020900561,New Jersey,2009,2010-01-13,38,89.8,101.1,39.2,10.8,28.4,5.1,7.7,80.1,33.6,42.0%,24.2,18.9,78.0%,3.7,27.6%,20.6
0020900577,New Jersey,2009,2010-01-15,39,89.7,101.4,39.2,10.8,28.4,5.1,7.6,79.8,33.4,41.8%,24.7,19.3,78.0%,3.6,27.4%,20.7
0020900599,New Jersey,2009,2010-01-18,40,90.1,101.9,39.2,10.7,28.4,5.0,7.6,79.8,33.4,41.8%,25.1,19.6,78.1%,3.7,27.6%,20.7
0020900617,New Jersey,2009,2010-01-20,41,90.2,102.0,38.9,10.7,28.2,5.1,7.7,79.9,33.5,41.9%,25.0,19.5,78.1%,3.7,27.5%,20.7
0020900634,New Jersey,2009,2010-01-22,42,90.3,102.4,39.0,10.8,28.2,5.0,7.6,80.1,33.6,42.0%,24.8,19.4,78.1%,3.6,27.4%,20.8
0020900645,New Jersey,2009,2010-01-23,43,90.0,102.6,39.0,10.8,28.2,5.0,7.6,79.9,33.5,41.8%,25.0,19.5,78.0%,3.6,27.4%,21.0
0020900667,New Jersey,2009,2010-01-27,44,89.9,102.9,38.8,10.7,28.1,5.0,7.6,79.7,33.4,41.9%,25.0,19.4,77.6%,3.7,27.6%,21.0
0020900682,New Jersey,2009,2010-01-29,45,90.2,102.5,38.9,10.7,28.2,5.0,7.7,79.7,33.6,42.1%,24.8,19.3,77.9%,3.7,27.8%,20.9
0020900699,New Jersey,2009,2010-01-31,46,89.9,102.1,38.8,10.6,28.2,5.0,7.7,79.4,33.5,42.2%,24.8,19.3,77.6%,3.7,28.1%,21.0
0020900714,New Jersey,2009,2010-02-02,47,89.7,101.7,39.0,10.6,28.4,5.0,7.7,79.4,33.5,42.1%,24.5,19.0,77.7%,3.8,28.2%,21.0
0020900720,New Jersey,2009,2010-02-03,48,89.8,101.6,39.0,10.6,28.5,5.0,7.6,79.3,33.4,42.2%,24.6,19.1,77.8%,3.8,28.2%,20.9
0020900733,New Jersey,2009,2010-02-05,49,90.0,101.7,39.1,10.6,28.5,4.9,7.6,79.5,33.6,42.2%,24.4,19.0,77.9%,3.8,28.4%,20.9
0020900744,New Jersey,2009,2010-02-06,50,89.9,101.6,39.0,10.6,28.4,4.8,7.5,79.2,33.5,42.3%,24.4,19.1,77.9%,3.9,28.5%,20.8
0020900759,New Jersey,2009,2010-02-09,51,89.9,101.5,38.9,10.5,28.4,4.8,7.5,79.1,33.5,42.3%,24.4,19.0,77.9%,3.9,29.0%,20.7
0020900772,New Jersey,2009,2010-02-10,52,90.1,101.6,38.8,10.6,28.2,4.8,7.4,79.0,33.6,42.5%,24.3,18.9,78.0%,4.0,29.3%,20.7
0020900781,New Jersey,2009,2010-02-16,53,89.8,101.5,38.8,10.6,28.3,4.7,7.4,78.9,33.5,42.5%,24.3,18.9,77.8%,4.0,29.8%,20.7
0020900795,New Jersey,2009,2010-02-17,54,90.1,101.3,39.0,10.6,28.4,4.8,7.3,79.0,33.7,42.6%,24.2,18.8,77.6%,4.0,30.0%,20.7
0020900810,New Jersey,2009,2010-02-19,55,90.0,101.1,39.1,10.7,28.5,4.8,7.3,79.1,33.6,42.5%,24.2,18.9,77.7%,3.9,29.5%,20.7
0020900826,New Jersey,2009,2010-02-21,56,89.9,101.2,39.0,10.6,28.4,4.8,7.4,79.1,33.6,42.5%,24.2,18.8,77.5%,4.0,29.8%,20.7
0020900840,New Jersey,2009,2010-02-23,57,90.0,101.2,39.1,10.8,28.3,4.8,7.4,79.2,33.7,42.5%,24.1,18.7,77.2%,4.0,29.6%,20.7
0020900871,New Jersey,2009,2010-02-27,58,90.1,101.2,39.0,10.7,28.3,4.8,7.2,79.0,33.7,42.6%,24.1,18.7,77.5%,4.0,30.0%,20.6
0020900881,New Jersey,2009,2010-02-28,59,90.3,101.1,38.9,10.7,28.2,4.8,7.3,78.9,33.7,42.7%,24.4,18.9,77.5%,4.1,30.3%,20.5
0020900902,New Jersey,2009,2010-03-03,60,90.2,100.9,39.1,10.8,28.2,4.8,7.3,79.1,33.6,42.6%,24.4,18.9,77.5%,4.1,30.1%,20.5
0020900920,New Jersey,2009,2010-03-05,61,90.3,101.1,39.1,10.9,28.2,4.8,7.3,79.2,33.6,42.5%,24.4,18.9,77.4%,4.1,30.2%,20.4
0020900927,New Jersey,2009,2010-03-06,62,90.2,101.0,39.0,10.9,28.2,4.8,7.3,79.2,33.6,42.5%,24.3,18.9,77.7%,4.1,30.3%,20.4
0020900942,New Jersey,2009,2010-03-08,63,90.6,100.9,39.1,10.9,28.2,4.8,7.2,79.3,33.7,42.6%,24.2,18.8,77.6%,4.2,30.7%,20.3
0020900959,New Jersey,2009,2010-03-10,64,90.7,101.0,39.2,10.9,28.3,4.9,7.2,79.4,33.8,42.6%,24.2,18.8,77.4%,4.3,30.7%,20.3
0020900972,New Jersey,2009,2010-03-12,65,90.7,100.9,39.3,10.9,28.4,4.9,7.2,79.5,33.8,42.6%,24.1,18.7,77.3%,4.3,30.7%,20.4
0020900980,New Jersey,2009,2010-03-13,66,90.8,101.0,39.2,10.9,28.3,4.8,7.2,79.6,33.9,42.7%,24.1,18.7,77.5%,4.3,30.7%,20.4
0020901000,New Jersey,2009,2010-03-16,67,91.1,101.2,39.1,10.8,28.2,4.8,7.2,79.5,34.0,42.8%,24.1,18.6,77.3%,4.4,31.2%,20.3
0020901007,New Jersey,2009,2010-03-17,68,91.0,101.3,39.2,10.9,28.3,4.8,7.1,79.5,34.0,42.8%,24.1,18.7,77.2%,4.4,31.1%,20.3
0020901031,New Jersey,2009,2010-03-20,69,91.1,101.4,39.1,10.9,28.3,4.7,7.1,79.6,34.0,42.7%,24.1,18.7,77.5%,4.4,31.2%,20.3
0020901044,New Jersey,2009,2010-03-22,70,91.1,101.4,39.2,10.9,28.2,4.7,7.1,79.6,34.0,42.7%,24.2,18.7,77.4%,4.4,31.1%,20.2
0020901062,New Jersey,2009,2010-03-24,71,91.0,101.3,39.2,11.0,28.2,4.7,7.1,79.5,33.9,42.6%,24.4,18.9,77.4%,4.4,31.5%,20.2
0020901077,New Jersey,2009,2010-03-26,72,91.1,101.0,39.4,11.0,28.4,4.7,7.1,79.5,33.8,42.6%,24.5,19.0,77.5%,4.5,31.6%,20.2
0020901083,New Jersey,2009,2010-03-27,73,91.4,101.2,39.4,11.0,28.4,4.7,7.1,79.4,33.9,42.8%,24.6,19.1,77.5%,4.5,31.7%,20.1
0020901098,New Jersey,2009,2010-03-29,74,91.3,101.2,39.4,10.9,28.5,4.8,7.0,79.4,33.8,42.7%,24.6,19.1,77.5%,4.6,31.9%,20.2
0020901113,New Jersey,2009,2010-03-31,75,91.3,101.0,39.5,10.9,28.5,4.7,7.0,79.5,33.8,42.6%,24.6,19.1,77.6%,4.6,31.9%,20.1
0020901134,New Jersey,2009,2010-04-03,76,91.5,101.2,39.4,10.9,28.5,4.7,7.0,79.6,33.9,42.7%,24.4,19.0,77.7%,4.6,31.9%,20.1
0020901146,New Jersey,2009,2010-04-04,77,91.8,101.0,39.5,10.9,28.6,4.8,7.0,79.6,34.1,42.9%,24.4,19.0,77.8%,4.6,32.1%,20.1
0020901162,New Jersey,2009,2010-04-07,78,91.9,101.1,39.3,10.8,28.5,4.8,7.0,79.5,34.1,43.0%,24.5,19.1,77.9%,4.6,32.2%,20.1
0020901181,New Jersey,2009,2010-04-09,79,91.9,101.2,39.3,10.8,28.5,4.8,7.0,79.5,34.1,42.9%,24.5,19.1,78.0%,4.6,32.3%,20.1
0020901188,New Jersey,2009,2010-04-10,80,92.3,101.4,39.5,10.8,28.7,4.8,7.0,79.8,34.3,43.0%,24.6,19.2,77.9%,4.6,32.2%,20.2
0020901205,New Jersey,2009,2010-04-12,81,92.4,101.6,39.5,10.8,28.6,4.8,7.0,79.8,34.4,43.1%,24.5,19.1,78.0%,4.6,32.0%,20.1
0020901222,New Jersey,2009,2010-04-14,82,92.5,101.6,39.5,10.9,28.6,4.8,7.0,79.9,34.4,43.0%,24.5,19.1,78.1%,4.6,31.8%,20.1
0021000005,New Jersey,2010,2010-10-27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0%,0.0
0021000020,New Jersey,2010,2010-10-29,2,101.0,98.0,44.0,9.0,35.0,4.0,4.0,80.0,39.0,48.8%,24.0,17.0,70.8%,6.0,42.9%,23.0
0021000040,New Jersey,2010,2010-10-31,3,103.5,99.0,43.5,7.0,36.5,4.0,3.0,70.5,35.5,50.7%,34.5,26.5,75.4%,6.0,48.7%,26.5
0021000055,New Jersey,2010,2010-11-03,4,95.0,99.7,43.3,11.0,32.3,2.7,3.7,75.3,33.7,45.5%,30.7,22.7,72.0%,5.0,39.6%,24.0
0021000069,New Jersey,2010,2010-11-05,5,92.0,96.0,41.5,10.3,31.3,3.8,3.8,75.3,33.3,44.8%,26.8,20.5,77.3%,5.0,37.1%,23.3
0021000082,New Jersey,2010,2010-11-06,6,91.6,97.8,39.4,9.6,29.8,3.6,4.4,77.0,33.8,44.4%,23.2,18.0,79.6%,6.0,38.7%,24.0
0021000102,New Jersey,2010,2010-11-09,7,91.2,98.3,39.7,9.8,29.8,3.5,4.5,78.3,34.0,43.9%,22.2,16.8,77.2%,6.3,39.0%,23.5
0021000112,New Jersey,2010,2010-11-10,8,91.1,97.6,40.4,10.3,30.1,4.0,4.6,78.7,33.9,43.4%,22.0,17.1,79.1%,6.3,37.7%,22.9
0021000131,New Jersey,2010,2010-11-13,9,91.6,96.3,41.4,10.9,30.5,4.1,4.5,79.1,33.9,43.2%,23.6,17.4,76.0%,6.5,38.9%,22.6
0021000150,New Jersey,2010,2010-11-15,10,91.4,95.7,40.2,9.9,30.3,4.2,4.3,78.2,34.0,43.9%,22.7,16.8,76.4%,6.7,39.5%,22.4
0021000165,New Jersey,2010,2010-11-17,11,93.3,95.7,39.7,9.8,29.9,4.6,4.4,77.6,34.9,45.5%,22.3,16.9,78.2%,6.6,39.5%,23.0
0021000180,New Jersey,2010,2010-11-19,12,92.8,95.9,41.3,10.4,30.9,4.8,4.3,78.3,34.6,44.7%,22.5,17.2,78.4%,6.4,37.7%,23.6
0021000188,New Jersey,2010,2010-11-20,13,91.8,95.1,41.1,10.6,30.5,4.8,4.3,77.6,34.4,44.8%,22.3,17.0,78.4%,6.0,36.0%,23.2
0021000204,New Jersey,2010,2010-11-23,14,92.7,96.0,41.4,10.8,30.6,4.6,4.4,78.5,34.5,44.5%,22.9,17.6,78.6%,6.0,35.7%,23.2
0021000212,New Jersey,2010,2010-11-24,15,93.7,96.4,41.6,10.6,30.9,4.4,4.4,78.6,34.8,44.7%,23.6,18.1,78.4%,6.0,35.4%,22.6
0021000237,New Jersey,2010,2010-11-27,16,93.0,95.9,41.6,10.5,31.1,4.5,4.2,77.8,34.5,44.8%,23.5,18.1,78.3%,5.9,34.9%,22.5
0021000246,New Jersey,2010,2010-11-28,17,92.6,96.3,41.4,10.5,30.9,4.6,4.1,78.0,34.4,44.6%,23.3,18.0,78.8%,5.7,34.8%,22.2
0021000257,New Jersey,2010,2010-11-30,18,92.9,96.2,40.9,10.1,30.9,4.6,4.2,76.9,34.2,45.0%,24.0,18.6,79.0%,5.8,35.7%,22.4
0021000262,New Jersey,2010,2010-12-01,19,93.3,97.1,40.7,10.0,30.7,4.6,4.2,77.2,34.4,45.1%,23.9,18.6,78.9%,5.8,36.5%,22.4
0021000275,New Jersey,2010,2010-12-03,20,94.7,98.4,40.9,10.0,30.9,4.7,4.3,78.0,34.9,45.1%,24.3,18.9,79.0%,5.9,37.2%,22.8
0021000294,New Jersey,2010,2010-12-05,21,94.2,98.1,41.3,10.1,31.3,4.7,4.6,78.7,34.6,44.5%,24.4,19.1,79.3%,5.9,36.4%,23.1
0021000309,New Jersey,2010,2010-12-07,22,93.2,98.1,41.0,9.8,31.2,4.7,4.7,78.3,34.2,44.2%,24.3,18.9,78.7%,5.9,36.2%,23.1
0021000328,New Jersey,2010,2010-12-09,23,93.6,99.0,40.7,9.8,30.9,4.5,4.8,78.0,34.2,44.3%,24.9,19.3,78.5%,5.9,36.6%,23.1
0021000351,New Jersey,2010,2010-12-12,24,93.4,99.1,40.5,9.8,30.7,4.4,4.9,78.0,34.1,44.1%,25.0,19.4,78.6%,5.8,36.1%,22.8
0021000361,New Jersey,2010,2010-12-14,25,93.3,99.1,40.7,10.0,30.7,4.5,4.9,78.4,34.2,44.0%,24.7,19.3,78.9%,5.8,35.5%,23.0
0021000378,New Jersey,2010,2010-12-16,26,92.7,98.4,41.1,10.4,30.7,4.5,5.0,78.6,33.9,43.6%,24.7,19.2,78.5%,5.7,35.3%,22.8
0021000384,New Jersey,2010,2010-12-17,27,92.8,98.0,41.5,10.7,30.9,4.6,5.0,78.4,33.8,43.5%,25.5,19.8,78.4%,5.5,34.9%,22.8
0021000401,New Jersey,2010,2010-12-19,28,92.8,98.0,41.4,10.6,30.9,4.7,4.9,78.4,33.9,43.5%,25.4,19.7,78.4%,5.4,34.2%,22.7
0021000418,New Jersey,2010,2010-12-21,29,92.7,97.5,41.6,10.6,31.0,4.6,4.9,78.6,33.9,43.5%,25.2,19.5,78.4%,5.4,34.1%,22.6
0021000427,New Jersey,2010,2010-12-22,30,93.0,97.3,41.9,10.4,31.4,4.5,4.9,78.6,34.1,43.8%,25.1,19.4,78.3%,5.3,34.0%,22.6
0021000446,New Jersey,2010,2010-12-27,31,92.9,97.6,41.5,10.4,31.1,4.5,4.9,78.6,34.2,43.8%,24.8,19.2,78.7%,5.3,33.7%,22.5
0021000468,New Jersey,2010,2010-12-29,32,92.7,97.8,41.4,10.3,31.1,4.5,5.0,78.6,34.1,43.7%,24.9,19.3,78.6%,5.2,33.8%,22.4
0021000479,New Jersey,2010,2010-12-31,33,92.8,98.3,41.2,10.2,31.0,4.5,5.1,78.4,34.1,43.8%,25.0,19.4,78.9%,5.1,33.7%,22.4
0021000487,New Jersey,2010,2011-01-01,34,92.4,98.1,41.4,10.3,31.1,4.5,5.1,78.4,34.0,43.7%,24.9,19.4,78.8%,5.1,33.3%,22.4
0021000513,New Jersey,2010,2011-01-05,35,92.3,98.2,41.2,10.4,30.9,4.5,5.3,78.2,33.9,43.7%,25.0,19.3,78.3%,5.1,33.3%,22.4
0021000527,New Jersey,2010,2011-01-07,36,92.4,98.1,41.1,10.4,30.7,4.5,5.3,78.2,34.1,43.9%,24.9,19.2,77.9%,5.1,33.6%,22.5
0021000538,New Jersey,2010,2011-01-08,37,91.9,98.1,41.3,10.5,30.8,4.6,5.3,78.3,33.9,43.6%,24.7,19.1,78.1%,5.1,33.6%,22.5
0021000569,New Jersey,2010,2011-01-12,38,91.9,98.5,41.2,10.5,30.6,4.7,5.1,78.3,33.9,43.7%,24.8,19.0,77.7%,5.1,34.0%,22.5
0021000586,New Jersey,2010,2011-01-14,39,92.4,99.0,41.1,10.4,30.7,4.6,5.3,78.6,34.2,43.8%,24.7,18.9,77.7%,5.1,34.0%,22.9
0021000595,New Jersey,2010,2011-01-15,40,92.3,99.1,41.2,10.6,30.7,4.6,5.2,78.7,34.2,43.7%,24.5,18.7,77.4%,5.1,33.8%,23.0
0021000607,New Jersey,2010,2011-01-17,41,92.2,99.0,41.0,10.5,30.5,4.6,5.2,78.7,34.3,43.9%,24.2,18.6,77.7%,5.1,33.3%,23.0
0021000614,New Jersey,2010,2011-01-19,42,92.4,99.2,40.9,10.5,30.4,4.5,5.2,78.7,34.4,44.0%,24.2,18.6,77.8%,5.0,33.0%,23.0
0021000629,New Jersey,2010,2011-01-21,43,92.6,99.1,41.0,10.5,30.4,4.5,5.2,78.5,34.4,44.1%,24.4,18.8,77.8%,5.1,33.5%,23.0
0021000640,New Jersey,2010,2011-01-22,44,92.6,98.5,41.0,10.5,30.6,4.6,5.2,78.3,34.4,44.3%,24.2,18.6,78.0%,5.1,33.7%,23.0
0021000653,New Jersey,2010,2011-01-24,45,92.4,98.3,41.0,10.4,30.6,4.6,5.2,78.2,34.4,44.3%,24.1,18.6,78.1%,5.1,33.7%,23.1
0021000669,New Jersey,2010,2011-01-26,46,92.6,98.3,41.0,10.4,30.6,4.7,5.2,78.3,34.4,44.3%,24.2,18.6,78.0%,5.1,34.2%,23.0
0021000681,New Jersey,2010,2011-01-28,47,92.7,98.1,40.9,10.4,30.5,4.7,5.2,78.3,34.5,44.3%,24.0,18.5,78.2%,5.2,34.6%,22.9
0021000697,New Jersey,2010,2011-01-29,48,92.6,98.7,40.7,10.3,30.4,4.6,5.2,78.2,34.5,44.4%,24.0,18.5,78.1%,5.1,34.8%,22.9
0021000709,New Jersey,2010,2011-01-31,49,92.4,98.5,40.6,10.3,30.3,4.6,5.1,78.2,34.4,44.3%,23.9,18.4,78.0%,5.1,35.1%,22.8
0021000721,New Jersey,2010,2011-02-02,50,92.9,98.5,40.6,10.4,30.2,4.5,5.2,78.2,34.6,44.5%,24.0,18.5,78.1%,5.2,35.6%,22.8
0021000739,New Jersey,2010,2011-02-04,51,92.8,98.7,40.5,10.4,30.2,4.6,5.2,78.3,34.6,44.5%,23.9,18.4,78.1%,5.2,35.5%,22.7
0021000755,New Jersey,2010,2011-02-06,52,92.6,98.5,40.4,10.4,30.0,4.6,5.1,78.2,34.6,44.5%,23.7,18.3,77.9%,5.1,35.3%,22.6
0021000775,New Jersey,2010,2011-02-09,53,92.5,98.7,40.4,10.5,29.9,4.6,5.2,78.4,34.6,44.4%,23.7,18.2,77.5%,5.1,35.1%,22.6
0021000786,New Jersey,2010,2011-02-11,54,92.7,98.7,40.5,10.5,29.9,4.5,5.2,78.4,34.7,44.5%,23.6,18.1,77.6%,5.2,35.4%,22.6
0021000797,New Jersey,2010,2011-02-12,55,92.7,98.5,40.6,10.6,30.0,4.5,5.2,78.6,34.7,44.4%,23.8,18.2,77.3%,5.2,35.0%,22.7
0021000813,New Jersey,2010,2011-02-14,56,92.8,98.6,40.8,10.6,30.2,4.6,5.2,78.6,34.7,44.3%,23.9,18.2,77.2%,5.2,35.3%,22.6
0021000826,New Jersey,2010,2011-02-16,57,92.6,98.7,40.7,10.6,30.1,4.6,5.2,78.8,34.6,44.2%,23.8,18.2,77.3%,5.2,35.2%,22.8
0021000869,New Jersey,2010,2011-02-25,58,92.4,98.6,40.8,10.7,30.1,4.6,5.2,78.8,34.5,44.1%,23.7,18.1,77.3%,5.2,35.1%,22.8
0021000876,New Jersey,2010,2011-02-26,59,92.5,98.7,40.7,10.6,30.1,4.6,5.3,78.9,34.6,44.1%,23.6,18.1,77.4%,5.2,34.9%,22.8
0021000889,New Jersey,2010,2011-02-28,60,92.7,99.2,40.8,10.8,30.1,4.6,5.3,79.1,34.6,44.0%,23.8,18.3,77.4%,5.2,34.8%,22.8
0021000914,New Jersey,2010,2011-03-04,61,92.9,99.2,41.0,10.7,30.2,4.6,5.3,79.3,34.7,44.1%,23.7,18.2,77.4%,5.3,34.8%,22.8
0021000925,New Jersey,2010,2011-03-05,62,93.3,99.3,41.0,10.7,30.3,4.6,5.3,79.3,34.9,44.3%,23.7,18.2,77.4%,5.3,34.8%,22.8
0021000954,New Jersey,2010,2011-03-09,63,94.0,99.9,41.3,10.8,30.5,4.8,5.3,79.7,35.1,44.3%,24.0,18.4,77.3%,5.4,34.9%,22.9
0021000968,New Jersey,2010,2011-03-11,64,94.0,99.7,41.4,10.9,30.5,4.8,5.3,79.8,35.2,44.3%,23.9,18.3,77.3%,5.4,34.9%,22.8
0021000991,New Jersey,2010,2011-03-14,65,94.1,99.7,41.5,10.9,30.6,4.8,5.3,80.0,35.3,44.3%,23.7,18.1,77.1%,5.5,34.9%,22.7
0021001014,New Jersey,2010,2011-03-17,66,94.0,99.4,41.5,10.9,30.6,4.8,5.3,79.9,35.2,44.2%,23.7,18.1,76.8%,5.5,35.1%,22.6
0021001025,New Jersey,2010,2011-03-18,67,93.7,99.2,41.6,11.0,30.6,4.8,5.2,80.0,35.1,44.1%,23.7,18.0,76.7%,5.5,34.8%,22.5
0021001035,New Jersey,2010,2011-03-20,68,93.7,99.3,41.5,10.9,30.5,4.9,5.2,80.0,35.1,44.1%,23.7,18.0,76.6%,5.5,34.8%,22.3
0021001045,New Jersey,2010,2011-03-21,69,93.7,99.3,41.5,11.1,30.5,4.9,5.2,80.1,35.1,44.1%,23.6,17.9,76.5%,5.5,34.5%,22.4
0021001055,New Jersey,2010,2011-03-23,70,93.8,99.3,41.6,11.2,30.4,4.9,5.3,80.3,35.2,44.0%,23.5,17.8,76.4%,5.5,34.5%,22.4
0021001069,New Jersey,2010,2011-03-25,71,93.8,99.3,41.8,11.3,30.5,4.9,5.3,80.5,35.2,43.9%,23.7,18.0,76.4%,5.5,34.4%,22.5
0021001081,New Jersey,2010,2011-03-26,72,93.7,99.2,41.7,11.2,30.4,4.8,5.3,80.5,35.2,43.9%,23.4,17.8,76.2%,5.6,34.6%,22.4
0021001102,New Jersey,2010,2011-03-29,73,93.6,99.2,41.5,11.2,30.4,4.8,5.3,80.5,35.2,44.0%,23.2,17.6,76.4%,5.6,34.4%,22.4
0021001111,New Jersey,2010,2011-03-30,74,93.5,99.4,41.5,11.2,30.4,4.8,5.3,80.6,35.2,44.0%,23.1,17.5,76.3%,5.6,34.5%,22.2
0021001122,New Jersey,2010,2011-04-01,75,93.8,99.6,41.7,11.2,30.4,4.8,5.3,80.6,35.3,44.0%,23.2,17.6,76.4%,5.6,34.6%,22.2
0021001142,New Jersey,2010,2011-04-03,76,93.8,99.8,41.6,11.3,30.3,4.7,5.3,80.7,35.3,44.0%,23.1,17.5,76.2%,5.5,34.5%,22.2
0021001151,New Jersey,2010,2011-04-05,77,93.8,99.9,41.4,11.2,30.2,4.7,5.4,80.8,35.3,43.9%,23.2,17.6,76.2%,5.6,34.4%,22.2
0021001167,New Jersey,2010,2011-04-06,78,93.9,100.0,41.4,11.2,30.2,4.6,5.5,80.9,35.4,44.0%,23.1,17.5,76.1%,5.6,34.5%,22.2
0021001177,New Jersey,2010,2011-04-08,79,94.1,100.2,41.2,11.2,30.1,4.7,5.5,80.9,35.5,44.1%,23.2,17.6,76.1%,5.7,34.6%,22.2
0021001196,New Jersey,2010,2011-04-10,80,94.1,100.4,41.2,11.1,30.1,4.7,5.5,80.9,35.5,44.1%,23.1,17.4,75.9%,5.7,34.6%,22.2
0021001203,New Jersey,2010,2011-04-11,81,94.1,100.4,41.1,11.2,29.9,4.7,5.6,81.0,35.5,44.0%,23.1,17.5,76.0%,5.6,34.3%,22.1
0021001222,New Jersey,2010,2011-04-13,82,94.2,100.5,40.9,11.1,29.8,4.7,5.6,81.0,35.6,44.2%,23.0,17.4,76.2%,5.6,34.4%,22.1
0021100006,New Jersey,2011,2011-12-26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0%,0.0
0021100018,New Jersey,2011,2011-12-27,2,90.0,84.0,58.0,18.0,40.0,3.0,7.0,86.0,34.0,39.5%,20.0,16.0,80.0%,6.0,23.1%,26.0
0021100033,New Jersey,2011,2011-12-29,3,80.0,95.0,47.0,13.5,33.5,4.0,6.0,78.5,28.0,35.3%,23.0,18.5,80.4%,5.5,22.0%,24.0
0021100042,New Jersey,2011,2011-12-30,4,79.3,94.7,45.3,12.0,33.3,4.3,5.7,78.0,28.3,36.1%,22.3,17.0,75.8%,5.7,26.4%,24.7
0021100060,New Jersey,2011,2012-01-01,5,84.0,97.3,44.0,12.8,31.3,3.8,6.0,79.0,30.8,38.6%,20.3,16.0,80.1%,6.5,31.1%,25.0
0021100068,New Jersey,2011,2012-01-02,6,83.6,97.4,41.6,11.8,29.8,4.2,7.0,77.4,30.0,38.5%,21.8,17.0,79.1%,6.6,31.2%,23.2
0021100084,New Jersey,2011,2012-01-04,7,85.3,99.2,41.3,13.2,28.2,5.2,7.3,79.3,30.5,38.3%,22.5,17.7,79.4%,6.7,30.2%,22.0
0021100098,New Jersey,2011,2012-01-06,8,83.1,97.7,40.3,12.7,27.6,4.6,7.4,78.6,30.4,38.6%,20.7,16.0,76.6%,6.3,28.7%,22.1
0021100112,New Jersey,2011,2012-01-07,9,84.9,96.1,40.8,12.8,28.0,4.0,7.3,78.8,30.5,38.6%,21.5,16.5,76.3%,7.4,31.2%,21.8
0021100128,New Jersey,2011,2012-01-09,10,85.4,96.7,41.0,13.3,27.7,3.9,8.0,79.2,30.2,38.1%,22.7,17.3,76.1%,7.7,31.1%,21.7
0021100150,New Jersey,2011,2012-01-11,11,87.0,97.6,40.9,13.0,27.9,3.8,7.7,79.0,30.8,38.9%,22.5,17.4,77.1%,8.0,33.0%,21.5
0021100167,New Jersey,2011,2012-01-13,12,89.5,99.9,39.8,12.6,27.2,4.1,7.5,79.4,31.9,40.1%,21.5,16.6,76.9%,9.1,35.2%,21.5
0021100179,New Jersey,2011,2012-01-14,13,91.3,100.2,39.4,12.3,27.2,4.0,7.7,79.4,32.6,40.9%,21.3,16.5,77.1%,9.6,36.1%,21.4
0021100191,New Jersey,2011,2012-01-16,14,91.5,100.7,38.8,11.9,26.9,4.1,7.8,79.0,32.5,41.1%,21.8,16.8,77.1%,9.5,35.9%,21.3
0021100206,New Jersey,2011,2012-01-18,15,91.4,100.7,38.6,11.7,26.9,3.9,7.7,78.9,32.6,41.2%,22.1,16.9,76.3%,9.4,35.7%,21.5
0021100231,New Jersey,2011,2012-01-21,16,92.5,100.7,39.0,12.0,27.0,4.0,7.3,78.7,32.9,41.7%,22.3,17.2,77.1%,9.5,35.9%,21.1
0021100239,New Jersey,2011,2012-01-22,17,91.3,99.6,39.4,12.3,27.2,4.1,7.4,79.2,32.5,41.1%,22.1,17.2,77.9%,9.1,34.5%,20.8
0021100244,New Jersey,2011,2012-01-23,18,91.6,98.9,39.9,12.5,27.4,4.1,7.3,79.6,32.8,41.2%,21.6,17.0,78.8%,9.0,33.9%,20.4
0021100257,New Jersey,2011,2012-01-25,19,91.8,99.5,39.4,12.3,27.2,3.9,7.1,79.4,33.1,41.6%,21.6,16.8,78.1%,8.9,34.1%,20.3
